"년도","월","자치구명","발생건수","사망자수","부상자수"
2013,1,"중랑구",119,0,176
2013,2,"중랑구",130,0,177
2013,3,"중랑구",138,1,181
2013,4,"중랑구",150,0,195
2013,5,"중랑구",138,0,197
2013,6,"중랑구",140,3,193
2013,7,"중랑구",137,1,201
2013,8,"중랑구",145,1,191
2013,9,"중랑구",173,0,232
2013,10,"중랑구",153,0,212
2013,11,"중랑구",153,2,202
2013,12,"중랑구",140,1,212
2013,1,"성북구",112,2,155
2013,2,"성북구",103,0,159
2013,3,"성북구",134,2,186
2013,4,"성북구",97,0,139
2013,5,"성북구",150,0,207
2013,6,"성북구",130,1,180
2013,7,"성북구",137,1,187
2013,8,"성북구",126,0,174
2013,9,"성북구",122,1,178
2013,10,"성북구",151,1,200
2013,11,"성북구",153,1,235
2013,12,"성북구",121,0,149
2013,1,"강북구",76,0,111
2013,2,"강북구",70,0,98
2013,3,"강북구",85,0,113
2013,4,"강북구",85,0,116
2013,5,"강북구",97,1,135
2013,6,"강북구",103,2,126
2013,7,"강북구",99,1,138
2013,8,"강북구",113,1,155
2013,9,"강북구",100,1,127
2013,10,"강북구",100,0,139
2013,11,"강북구",82,0,127
2013,12,"강북구",97,4,140
2013,1,"도봉구",75,1,93
2013,2,"도봉구",63,0,98
2013,3,"도봉구",75,0,109
2013,4,"도봉구",74,0,101
2013,5,"도봉구",79,0,112
2013,6,"도봉구",92,2,123
2013,7,"도봉구",82,0,123
2013,8,"도봉구",77,0,100
2013,9,"도봉구",72,1,85
2013,10,"도봉구",93,2,128
2013,11,"도봉구",72,0,86
2013,12,"도봉구",80,2,101
2013,1,"노원구",105,1,161
2013,2,"노원구",100,1,160
2013,3,"노원구",114,1,160
2013,4,"노원구",121,1,173
2013,5,"노원구",136,1,206
2013,6,"노원구",139,1,223
2013,7,"노원구",118,0,181
2013,8,"노원구",117,1,142
2013,9,"노원구",134,1,177
2013,10,"노원구",151,1,186
2013,11,"노원구",142,3,195
2013,12,"노원구",145,1,211
2013,1,"은평구",93,0,128
2013,2,"은평구",89,1,123
2013,3,"은평구",119,2,175
2013,4,"은평구",133,0,175
2013,5,"은평구",131,1,186
2013,6,"은평구",117,0,158
2013,7,"은평구",91,0,133
2013,8,"은평구",105,0,133
2013,9,"은평구",87,0,123
2013,10,"은평구",104,3,130
2013,11,"은평구",119,2,154
2013,12,"은평구",82,1,98
2013,1,"서대문구",96,1,145
2013,2,"서대문구",76,0,106
2013,3,"서대문구",86,2,135
2013,4,"서대문구",82,2,114
2013,5,"서대문구",91,0,154
2013,6,"서대문구",93,1,145
2013,7,"서대문구",88,1,132
2013,8,"서대문구",86,0,120
2013,9,"서대문구",96,3,135
2013,10,"서대문구",82,1,107
2013,11,"서대문구",106,1,146
2013,12,"서대문구",99,2,139
2013,1,"마포구",117,4,192
2013,2,"마포구",110,4,159
2013,3,"마포구",153,3,218
2013,4,"마포구",158,1,311
2013,5,"마포구",175,2,248
2013,6,"마포구",140,0,193
2013,7,"마포구",136,2,216
2013,8,"마포구",159,0,283
2013,9,"마포구",156,1,216
2013,10,"마포구",158,3,278
2013,11,"마포구",155,1,228
2013,12,"마포구",130,2,190
2013,1,"양천구",95,0,137
2013,2,"양천구",79,0,112
2013,3,"양천구",109,1,159
2013,4,"양천구",114,1,177
2013,5,"양천구",126,2,157
2013,6,"양천구",121,0,166
2013,7,"양천구",123,2,188
2013,8,"양천구",112,0,175
2013,9,"양천구",123,4,153
2013,10,"양천구",117,2,171
2013,11,"양천구",128,1,191
2013,12,"양천구",93,1,119
2013,1,"강서구",129,2,182
2013,2,"강서구",104,3,161
2013,3,"강서구",152,3,193
2013,4,"강서구",153,3,232
2013,5,"강서구",149,1,208
2013,6,"강서구",157,4,237
2013,7,"강서구",151,2,238
2013,8,"강서구",155,2,246
2013,9,"강서구",146,1,214
2013,10,"강서구",168,2,233
2013,11,"강서구",127,2,168
2013,12,"강서구",124,1,205
2013,1,"구로구",117,0,193
2013,2,"구로구",83,0,121
2013,3,"구로구",97,1,152
2013,4,"구로구",127,4,215
2013,5,"구로구",117,3,184
2013,6,"구로구",130,1,202
2013,7,"구로구",131,1,190
2013,8,"구로구",97,3,142
2013,9,"구로구",146,2,208
2013,10,"구로구",139,1,228
2013,11,"구로구",120,0,161
2013,12,"구로구",111,3,169
2013,1,"금천구",93,0,145
2013,2,"금천구",52,1,74
2013,3,"금천구",75,3,127
2013,4,"금천구",84,0,115
2013,5,"금천구",86,2,113
2013,6,"금천구",91,0,143
2013,7,"금천구",73,2,137
2013,8,"금천구",79,1,108
2013,9,"금천구",83,0,127
2013,10,"금천구",85,0,125
2013,11,"금천구",71,0,90
2013,12,"금천구",67,1,115
2013,1,"영등포구",157,2,223
2013,2,"영등포구",144,2,225
2013,3,"영등포구",180,3,266
2013,4,"영등포구",193,1,260
2013,5,"영등포구",194,1,258
2013,6,"영등포구",191,4,260
2013,7,"영등포구",174,1,258
2013,8,"영등포구",177,2,258
2013,9,"영등포구",187,4,244
2013,10,"영등포구",182,3,271
2013,11,"영등포구",191,3,297
2013,12,"영등포구",187,3,308
2013,1,"동작구",94,0,175
2013,2,"동작구",82,0,132
2013,3,"동작구",87,0,110
2013,4,"동작구",108,1,158
2013,5,"동작구",111,0,171
2013,6,"동작구",130,0,186
2013,7,"동작구",117,0,175
2013,8,"동작구",111,0,163
2013,9,"동작구",94,1,128
2013,10,"동작구",88,2,142
2013,11,"동작구",107,4,151
2013,12,"동작구",104,3,157
2013,1,"관악구",139,0,202
2013,2,"관악구",108,0,154
2013,3,"관악구",151,4,214
2013,4,"관악구",156,2,260
2013,5,"관악구",178,3,227
2013,6,"관악구",181,1,259
2013,7,"관악구",134,0,185
2013,8,"관악구",152,1,191
2013,9,"관악구",119,3,158
2013,10,"관악구",149,2,223
2013,11,"관악구",147,1,207
2013,12,"관악구",139,3,202
2013,1,"서초구",186,0,326
2013,2,"서초구",134,1,212
2013,3,"서초구",173,1,259
2013,4,"서초구",179,2,282
2013,5,"서초구",198,2,332
2013,6,"서초구",170,2,268
2013,7,"서초구",177,2,268
2013,8,"서초구",176,0,270
2013,9,"서초구",178,3,266
2013,10,"서초구",169,1,326
2013,11,"서초구",161,4,262
2013,12,"서초구",154,1,233
2013,1,"강남구",287,2,444
2013,2,"강남구",267,1,437
2013,3,"강남구",304,3,459
2013,4,"강남구",309,5,474
2013,5,"강남구",307,3,456
2013,6,"강남구",287,1,406
2013,7,"강남구",331,1,502
2013,8,"강남구",294,5,414
2013,9,"강남구",256,0,370
2013,10,"강남구",316,4,439
2013,11,"강남구",337,3,452
2013,12,"강남구",315,3,473
2013,1,"송파구",211,3,306
2013,2,"송파구",136,0,236
2013,3,"송파구",204,2,306
2013,4,"송파구",200,1,291
2013,5,"송파구",243,3,372
2013,6,"송파구",231,3,321
2013,7,"송파구",207,5,305
2013,8,"송파구",186,2,268
2013,9,"송파구",189,0,253
2013,10,"송파구",266,1,339
2013,11,"송파구",227,0,308
2013,12,"송파구",173,1,251
2013,1,"강동구",104,2,156
2013,2,"강동구",101,1,172
2013,3,"강동구",116,2,148
2013,4,"강동구",103,0,129
2013,5,"강동구",130,1,192
2013,6,"강동구",142,2,198
2013,7,"강동구",111,2,151
2013,8,"강동구",107,1,161
2013,9,"강동구",99,0,136
2013,10,"강동구",129,0,188
2013,11,"강동구",118,1,157
2013,12,"강동구",96,0,154
2014,1,"종로구",78,0,105
2014,2,"종로구",70,1,94
2014,3,"종로구",102,1,135
2014,4,"종로구",108,1,145
2014,5,"종로구",128,1,165
2014,6,"종로구",126,1,188
2014,7,"종로구",112,1,143
2014,8,"종로구",119,2,150
2014,9,"종로구",103,0,134
2014,10,"종로구",112,2,156
2014,11,"종로구",135,0,185
2014,12,"종로구",121,1,190
2014,1,"중구",93,0,121
2014,2,"중구",74,2,100
2014,3,"중구",126,0,163
2014,4,"중구",95,0,123
2014,5,"중구",112,2,147
2014,6,"중구",107,0,146
2014,7,"중구",119,0,162
2014,8,"중구",115,0,167
2014,9,"중구",112,1,160
2014,10,"중구",124,1,171
2014,11,"중구",109,0,156
2014,12,"중구",119,1,169
2014,1,"용산구",86,1,115
2014,2,"용산구",91,1,123
2014,3,"용산구",108,0,163
2014,4,"용산구",90,0,148
2014,5,"용산구",103,1,153
2014,6,"용산구",132,1,210
2014,7,"용산구",130,3,188
2014,8,"용산구",113,1,158
2014,9,"용산구",113,0,161
2014,10,"용산구",145,0,202
2014,11,"용산구",110,0,161
2014,12,"용산구",129,0,189
2014,1,"성동구",73,3,106
2014,2,"성동구",61,1,97
2014,3,"성동구",94,1,131
2014,4,"성동구",90,1,133
2014,5,"성동구",102,1,139
2014,6,"성동구",98,0,148
2014,7,"성동구",109,1,151
2014,8,"성동구",108,0,152
2014,9,"성동구",110,0,166
2014,10,"성동구",102,1,146
2014,11,"성동구",115,0,166
2014,12,"성동구",127,2,177
2014,1,"광진구",114,1,159
2014,2,"광진구",85,1,113
2014,3,"광진구",122,1,155
2014,4,"광진구",118,0,176
2014,5,"광진구",131,1,175
2014,6,"광진구",130,1,194
2014,7,"광진구",141,0,207
2014,8,"광진구",139,1,202
2014,9,"광진구",142,2,222
2014,10,"광진구",127,2,161
2014,11,"광진구",110,2,153
2014,12,"광진구",121,0,164
2014,1,"동대문구",138,2,203
2014,2,"동대문구",126,0,149
2014,3,"동대문구",145,1,189
2014,4,"동대문구",150,5,191
2014,5,"동대문구",154,2,206
2014,6,"동대문구",164,5,191
2014,7,"동대문구",163,2,204
2014,8,"동대문구",160,1,222
2014,9,"동대문구",147,2,197
2014,10,"동대문구",166,1,206
2014,11,"동대문구",170,3,215
2014,12,"동대문구",165,3,234
2014,1,"중랑구",118,1,173
2014,2,"중랑구",86,1,112
2014,3,"중랑구",122,0,152
2014,4,"중랑구",127,1,168
2014,5,"중랑구",144,1,176
2014,6,"중랑구",142,1,192
2014,7,"중랑구",145,0,185
2014,8,"중랑구",122,1,170
2014,9,"중랑구",164,0,221
2014,10,"중랑구",152,3,209
2014,11,"중랑구",149,0,214
2014,12,"중랑구",151,2,208
2014,1,"성북구",101,1,138
2014,2,"성북구",127,2,169
2014,3,"성북구",132,0,175
2014,4,"성북구",128,2,161
2014,5,"성북구",177,2,232
2014,6,"성북구",128,3,161
2014,7,"성북구",144,0,196
2014,8,"성북구",136,0,169
2014,9,"성북구",149,2,186
2014,10,"성북구",159,2,228
2014,11,"성북구",139,2,184
2014,12,"성북구",144,1,228
2014,1,"강북구",75,0,117
2014,2,"강북구",71,1,97
2014,3,"강북구",111,1,152
2014,4,"강북구",111,0,159
2014,5,"강북구",103,0,137
2014,6,"강북구",113,2,159
2014,7,"강북구",126,2,144
2014,8,"강북구",123,1,171
2014,9,"강북구",96,2,142
2014,10,"강북구",129,0,164
2014,11,"강북구",132,1,163
2014,12,"강북구",123,2,168
2014,1,"도봉구",60,1,83
2014,2,"도봉구",45,3,55
2014,3,"도봉구",78,0,107
2014,4,"도봉구",64,1,79
2014,5,"도봉구",88,1,129
2014,6,"도봉구",86,0,106
2014,7,"도봉구",106,2,137
2014,8,"도봉구",86,2,117
2014,9,"도봉구",82,2,120
2014,10,"도봉구",77,0,98
2014,11,"도봉구",68,1,78
2014,12,"도봉구",79,1,96
2014,1,"노원구",104,1,151
2014,2,"노원구",93,1,124
2014,3,"노원구",129,2,170
2014,4,"노원구",144,3,202
2014,5,"노원구",129,1,170
2014,6,"노원구",132,2,173
2014,7,"노원구",128,1,160
2014,8,"노원구",131,2,185
2014,9,"노원구",124,0,158
2014,10,"노원구",137,1,188
2014,11,"노원구",135,0,185
2014,12,"노원구",130,3,172
2014,1,"은평구",63,0,94
2014,2,"은평구",90,0,118
2014,3,"은평구",96,1,134
2014,4,"은평구",100,1,138
2014,5,"은평구",123,3,194
2014,6,"은평구",119,2,185
2014,7,"은평구",133,0,168
2014,8,"은평구",115,1,155
2014,9,"은평구",111,0,148
2014,10,"은평구",131,0,210
2014,11,"은평구",134,1,193
2014,12,"은평구",110,2,152
2014,1,"서대문구",90,0,127
2014,2,"서대문구",76,2,107
2014,3,"서대문구",105,0,164
2014,4,"서대문구",96,2,140
2014,5,"서대문구",92,2,132
2014,6,"서대문구",103,0,130
2014,7,"서대문구",81,1,112
2014,8,"서대문구",74,0,99
2014,9,"서대문구",88,2,120
2014,10,"서대문구",102,2,170
2014,11,"서대문구",108,3,128
2014,12,"서대문구",107,2,161
2014,1,"마포구",115,2,179
2014,2,"마포구",105,2,156
2014,3,"마포구",136,1,193
2014,4,"마포구",134,3,197
2014,5,"마포구",154,2,228
2014,6,"마포구",174,0,260
2014,7,"마포구",168,2,253
2014,8,"마포구",141,1,224
2014,9,"마포구",146,3,234
2014,10,"마포구",166,1,241
2014,11,"마포구",148,1,209
2014,12,"마포구",172,2,259
2014,1,"양천구",102,1,127
2014,2,"양천구",84,0,132
2014,3,"양천구",122,0,173
2014,4,"양천구",136,1,165
2014,5,"양천구",126,0,177
2014,6,"양천구",134,1,188
2014,7,"양천구",137,0,208
2014,8,"양천구",130,0,188
2014,9,"양천구",149,2,180
2014,10,"양천구",123,3,176
2014,11,"양천구",118,2,153
2014,12,"양천구",105,3,133
2014,1,"강서구",104,0,155
2014,2,"강서구",120,0,168
2014,3,"강서구",173,5,237
2014,4,"강서구",120,3,168
2014,5,"강서구",170,6,275
2014,6,"강서구",161,2,247
2014,7,"강서구",162,1,230
2014,8,"강서구",160,3,219
2014,9,"강서구",145,3,218
2014,10,"강서구",161,3,234
2014,11,"강서구",175,2,259
2014,12,"강서구",155,4,204
2014,1,"구로구",114,4,172
2014,2,"구로구",100,2,143
2014,3,"구로구",112,0,168
2014,4,"구로구",127,2,164
2014,5,"구로구",153,2,214
2014,6,"구로구",139,1,193
2014,7,"구로구",141,2,197
2014,8,"구로구",142,2,200
2014,9,"구로구",136,2,194
2014,10,"구로구",153,1,201
2014,11,"구로구",122,1,165
2014,12,"구로구",127,0,194
2014,1,"금천구",60,1,90
2014,2,"금천구",55,0,76
2014,3,"금천구",76,1,104
2014,4,"금천구",100,2,150
2014,5,"금천구",103,1,145
2014,6,"금천구",78,0,119
2014,7,"금천구",115,4,167
2014,8,"금천구",75,0,117
2014,9,"금천구",93,0,120
2014,10,"금천구",107,4,191
2014,11,"금천구",87,0,138
2014,12,"금천구",80,0,118
2014,1,"영등포구",154,3,225
2014,2,"영등포구",130,3,187
2014,3,"영등포구",194,4,309
2014,4,"영등포구",185,2,240
2014,5,"영등포구",220,1,305
2014,6,"영등포구",168,2,236
2014,7,"영등포구",191,1,293
2014,8,"영등포구",199,2,295
2014,9,"영등포구",192,1,269
2014,10,"영등포구",200,3,263
2014,11,"영등포구",196,3,269
2014,12,"영등포구",164,1,237
2014,1,"동작구",82,0,114
2014,2,"동작구",84,1,108
2014,3,"동작구",129,1,162
2014,4,"동작구",132,1,176
2014,5,"동작구",150,0,211
2014,6,"동작구",126,1,197
2014,7,"동작구",112,2,147
2014,8,"동작구",93,1,136
2014,9,"동작구",120,2,149
2014,10,"동작구",113,2,156
2014,11,"동작구",129,0,178
2014,12,"동작구",129,2,167
2014,1,"관악구",115,2,178
2014,2,"관악구",128,1,188
2014,3,"관악구",129,2,176
2014,4,"관악구",152,3,196
2014,5,"관악구",126,3,163
2014,6,"관악구",144,0,208
2014,7,"관악구",145,2,176
2014,8,"관악구",186,2,240
2014,9,"관악구",138,2,167
2014,10,"관악구",147,2,204
2014,11,"관악구",157,1,217
2014,12,"관악구",149,2,204
2014,1,"서초구",133,1,198
2014,2,"서초구",147,0,233
2014,3,"서초구",176,0,262
2014,4,"서초구",196,2,303
2014,5,"서초구",191,3,288
2014,6,"서초구",193,0,339
2014,7,"서초구",204,2,314
2014,8,"서초구",207,0,297
2014,9,"서초구",181,1,273
2014,10,"서초구",203,3,367
2014,11,"서초구",200,1,299
2014,12,"서초구",186,0,273
2014,1,"강남구",270,0,360
2014,2,"강남구",264,0,393
2014,3,"강남구",300,4,404
2014,4,"강남구",292,1,405
2014,5,"강남구",298,2,426
2014,6,"강남구",323,3,487
2014,7,"강남구",326,1,464
2014,8,"강남구",278,1,429
2014,9,"강남구",297,2,424
2014,10,"강남구",309,2,465
2014,11,"강남구",334,1,498
2014,12,"강남구",333,0,514
2014,1,"송파구",155,3,227
2014,2,"송파구",153,1,223
2014,3,"송파구",195,5,272
2014,4,"송파구",213,1,289
2014,5,"송파구",235,4,327
2014,6,"송파구",227,4,308
2014,7,"송파구",264,1,356
2014,8,"송파구",256,2,357
2014,9,"송파구",229,1,307
2014,10,"송파구",230,0,301
2014,11,"송파구",223,2,315
2014,12,"송파구",228,0,353
2014,1,"강동구",90,2,163
2014,2,"강동구",101,1,159
2014,3,"강동구",123,1,174
2014,4,"강동구",108,1,167
2014,5,"강동구",116,0,152
2014,6,"강동구",129,1,159
2014,7,"강동구",150,1,196
2014,8,"강동구",136,1,177
2014,9,"강동구",115,3,157
2014,10,"강동구",123,1,152
2014,11,"강동구",153,1,210
2014,12,"강동구",98,1,148
2015,1,"종로구",88,0,119
2015,2,"종로구",82,1,114
2015,3,"종로구",121,0,181
2015,4,"종로구",136,0,188
2015,5,"종로구",137,0,192
2015,6,"종로구",100,0,149
2015,7,"종로구",111,2,154
2015,8,"종로구",113,1,148
2015,9,"종로구",141,1,173
2015,10,"종로구",137,0,179
2015,11,"종로구",127,1,169
2015,12,"종로구",121,2,167
2015,1,"중구",86,1,127
2015,2,"중구",78,0,105
2015,3,"중구",113,0,153
2015,4,"중구",125,0,183
2015,5,"중구",128,0,170
2015,6,"중구",99,0,144
2015,7,"중구",106,0,141
2015,8,"중구",116,1,144
2015,9,"중구",107,1,151
2015,10,"중구",130,2,162
2015,11,"중구",139,0,180
2015,12,"중구",111,3,143
2015,1,"용산구",118,2,176
2015,2,"용산구",102,1,145
2015,3,"용산구",135,2,179
2015,4,"용산구",111,1,144
2015,5,"용산구",137,1,187
2015,6,"용산구",121,1,169
2015,7,"용산구",127,2,162
2015,8,"용산구",117,1,162
2015,9,"용산구",157,3,212
2015,10,"용산구",137,2,195
2015,11,"용산구",141,0,217
2015,12,"용산구",113,2,162
2015,1,"성동구",87,1,114
2015,2,"성동구",80,1,108
2015,3,"성동구",94,1,142
2015,4,"성동구",104,0,146
2015,5,"성동구",110,0,136
2015,6,"성동구",86,0,107
2015,7,"성동구",113,1,156
2015,8,"성동구",113,3,156
2015,9,"성동구",136,0,205
2015,10,"성동구",105,0,159
2015,11,"성동구",106,0,148
2015,12,"성동구",93,1,148
2015,1,"광진구",79,1,128
2015,2,"광진구",69,1,110
2015,3,"광진구",83,0,119
2015,4,"광진구",109,1,159
2015,5,"광진구",111,3,155
2015,6,"광진구",99,1,140
2015,7,"광진구",116,3,164
2015,8,"광진구",111,1,141
2015,9,"광진구",139,2,188
2015,10,"광진구",129,0,186
2015,11,"광진구",106,4,139
2015,12,"광진구",84,0,115
2015,1,"동대문구",137,3,172
2015,2,"동대문구",123,2,177
2015,3,"동대문구",187,1,249
2015,4,"동대문구",174,2,235
2015,5,"동대문구",190,0,247
2015,6,"동대문구",156,1,199
2015,7,"동대문구",185,1,254
2015,8,"동대문구",163,0,203
2015,9,"동대문구",175,0,237
2015,10,"동대문구",181,1,242
2015,11,"동대문구",202,3,251
2015,12,"동대문구",212,2,265
2015,1,"중랑구",124,0,189
2015,2,"중랑구",103,0,160
2015,3,"중랑구",143,1,179
2015,4,"중랑구",143,0,188
2015,5,"중랑구",160,3,217
2015,6,"중랑구",160,2,213
2015,7,"중랑구",128,1,158
2015,8,"중랑구",136,1,175
2015,9,"중랑구",150,3,191
2015,10,"중랑구",148,2,176
2015,11,"중랑구",164,2,216
2015,12,"중랑구",163,1,207
2015,1,"성북구",100,4,144
2015,2,"성북구",106,1,141
2015,3,"성북구",154,0,199
2015,4,"성북구",120,0,167
2015,5,"성북구",160,5,231
2015,6,"성북구",131,1,184
2015,7,"성북구",143,2,186
2015,8,"성북구",139,0,181
2015,9,"성북구",166,2,230
2015,10,"성북구",163,0,218
2015,11,"성북구",162,1,217
2015,12,"성북구",136,3,188
2015,1,"강북구",80,1,106
2015,2,"강북구",70,3,117
2015,3,"강북구",101,4,130
2015,4,"강북구",105,1,143
2015,5,"강북구",102,0,137
2015,6,"강북구",132,1,169
2015,7,"강북구",103,1,144
2015,8,"강북구",104,0,140
2015,9,"강북구",120,2,144
2015,10,"강북구",113,2,154
2015,11,"강북구",119,0,148
2015,12,"강북구",116,1,152
2015,1,"도봉구",63,0,101
2015,2,"도봉구",62,1,84
2015,3,"도봉구",61,0,92
2015,4,"도봉구",89,1,130
2015,5,"도봉구",69,1,90
2015,6,"도봉구",81,3,100
2015,7,"도봉구",78,0,105
2015,8,"도봉구",74,0,97
2015,9,"도봉구",69,1,90
2015,10,"도봉구",96,0,128
2015,11,"도봉구",80,0,115
2015,12,"도봉구",92,1,123
2015,1,"노원구",116,0,165
2015,2,"노원구",107,2,169
2015,3,"노원구",122,1,167
2015,4,"노원구",122,1,161
2015,5,"노원구",147,3,218
2015,6,"노원구",100,0,156
2015,7,"노원구",117,0,168
2015,8,"노원구",127,0,202
2015,9,"노원구",144,2,196
2015,10,"노원구",105,3,147
2015,11,"노원구",141,3,186
2015,12,"노원구",111,0,163
2015,1,"은평구",79,1,130
2015,2,"은평구",86,2,118
2015,3,"은평구",98,0,123
2015,4,"은평구",100,2,148
2015,5,"은평구",103,0,150
2015,6,"은평구",108,3,139
2015,7,"은평구",104,2,148
2015,8,"은평구",119,1,162
2015,9,"은평구",121,0,173
2015,10,"은평구",109,2,145
2015,11,"은평구",80,2,106
2015,12,"은평구",96,1,131
2015,1,"서대문구",77,3,115
2015,2,"서대문구",67,1,116
2015,3,"서대문구",95,0,135
