"년도","월","자치구명","발생건수","사망자수","부상자수"
2017,8,"영등포구",217,1,309
2017,9,"영등포구",214,3,312
2017,10,"영등포구",197,1,284
2017,11,"영등포구",237,3,332
2017,12,"영등포구",193,0,324
2017,1,"동작구",126,2,196
2017,2,"동작구",121,2,177
2017,3,"동작구",111,0,164
2017,4,"동작구",114,1,163
2017,5,"동작구",93,3,143
2017,6,"동작구",114,2,194
2017,7,"동작구",116,0,162
2017,8,"동작구",123,1,182
2017,9,"동작구",119,1,174
2017,10,"동작구",108,3,145
2017,11,"동작구",127,2,167
2017,12,"동작구",137,3,176
2017,1,"관악구",105,3,136
2017,2,"관악구",92,1,123
2017,3,"관악구",115,2,157
2017,4,"관악구",101,0,131
2017,5,"관악구",108,0,151
2017,6,"관악구",103,0,141
2017,7,"관악구",116,0,149
2017,8,"관악구",121,0,163
2017,9,"관악구",106,1,130
2017,10,"관악구",93,0,133
2017,11,"관악구",115,1,144
2017,12,"관악구",76,3,101
2017,1,"서초구",193,2,301
2017,2,"서초구",158,2,232
2017,3,"서초구",166,1,256
2017,4,"서초구",215,3,319
2017,5,"서초구",208,0,294
2017,6,"서초구",185,2,251
2017,7,"서초구",213,6,336
2017,8,"서초구",214,0,313
2017,9,"서초구",187,2,283
2017,10,"서초구",212,1,346
2017,11,"서초구",190,0,285
2017,12,"서초구",220,2,332
2017,1,"강남구",302,2,464
2017,2,"강남구",256,1,366
2017,3,"강남구",296,3,433
2017,4,"강남구",275,1,388
2017,5,"강남구",281,1,405
2017,6,"강남구",299,2,423
2017,7,"강남구",296,0,423
2017,8,"강남구",287,1,401
2017,9,"강남구",282,5,390
2017,10,"강남구",270,2,387
2017,11,"강남구",302,1,410
2017,12,"강남구",323,0,469
2017,1,"송파구",208,3,307
2017,2,"송파구",155,2,222
2017,3,"송파구",226,1,312
2017,4,"송파구",243,1,340
2017,5,"송파구",222,2,290
2017,6,"송파구",238,2,315
2017,7,"송파구",225,2,315
2017,8,"송파구",268,0,392
2017,9,"송파구",295,4,404
2017,10,"송파구",230,0,304
2017,11,"송파구",246,3,325
2017,12,"송파구",202,3,279
2017,1,"강동구",105,0,138
2017,2,"강동구",117,1,190
2017,3,"강동구",115,4,149
2017,4,"강동구",98,3,136
2017,5,"강동구",125,2,176
2017,6,"강동구",134,2,195
2017,7,"강동구",90,2,125
2017,8,"강동구",117,2,151
2017,9,"강동구",131,1,172
2017,10,"강동구",143,0,178
2017,11,"강동구",94,0,124
2017,12,"강동구",102,2,139
2018,1,"종로구",103,0,133
2018,2,"종로구",84,1,111
2018,3,"종로구",101,0,149
2018,4,"종로구",93,0,114
2018,5,"종로구",102,1,143
2018,6,"종로구",96,1,123
2018,7,"종로구",89,0,128
2018,8,"종로구",90,0,127
2018,9,"종로구",91,1,133
2018,10,"종로구",113,0,166
2018,11,"종로구",75,1,100
2018,12,"종로구",97,1,119
2018,1,"중구",104,1,143
2018,2,"중구",95,2,116
2018,3,"중구",106,1,141
2018,4,"중구",84,1,130
2018,5,"중구",105,1,134
2018,6,"중구",103,0,129
2018,7,"중구",80,0,116
2018,8,"중구",85,1,117
2018,9,"중구",77,0,93
2018,10,"중구",102,0,128
2018,11,"중구",93,1,131
2018,12,"중구",94,1,128
2018,1,"용산구",100,3,140
2018,2,"용산구",104,1,149
2018,3,"용산구",102,0,160
2018,4,"용산구",123,0,162
2018,5,"용산구",134,2,182
2018,6,"용산구",105,3,142
2018,7,"용산구",114,1,145
2018,8,"용산구",118,1,169
2018,9,"용산구",102,1,137
2018,10,"용산구",125,1,185
2018,11,"용산구",100,0,132
2018,12,"용산구",103,1,149
2018,1,"성동구",81,3,110
2018,2,"성동구",91,0,122
2018,3,"성동구",99,2,144
2018,4,"성동구",88,0,113
2018,5,"성동구",112,0,166
2018,6,"성동구",92,1,124
2018,7,"성동구",103,1,135
2018,8,"성동구",91,0,129
2018,9,"성동구",94,1,121
2018,10,"성동구",113,0,157
2018,11,"성동구",104,1,134
2018,12,"성동구",75,0,106
2018,1,"광진구",90,1,119
2018,2,"광진구",84,0,111
2018,3,"광진구",73,1,101
2018,4,"광진구",100,0,126
2018,5,"광진구",101,0,134
2018,6,"광진구",109,0,140
2018,7,"광진구",95,3,130
2018,8,"광진구",101,1,136
2018,9,"광진구",82,0,107
2018,10,"광진구",92,0,135
2018,11,"광진구",111,1,148
2018,12,"광진구",70,3,87
2018,1,"동대문구",142,0,185
2018,2,"동대문구",131,1,162
2018,3,"동대문구",128,3,163
2018,4,"동대문구",135,2,166
2018,5,"동대문구",150,0,205
2018,6,"동대문구",146,1,184
2018,7,"동대문구",152,0,182
2018,8,"동대문구",135,0,185
2018,9,"동대문구",148,2,175
2018,10,"동대문구",151,2,184
2018,11,"동대문구",133,2,181
2018,12,"동대문구",148,1,188
2018,1,"중랑구",125,1,183
2018,2,"중랑구",125,1,169
2018,3,"중랑구",116,3,140
2018,4,"중랑구",121,0,159
2018,5,"중랑구",151,1,213
2018,6,"중랑구",130,0,180
2018,7,"중랑구",144,0,188
2018,8,"중랑구",112,2,153
2018,9,"중랑구",124,0,183
2018,10,"중랑구",154,0,227
2018,11,"중랑구",139,2,182
2018,12,"중랑구",124,0,158
2018,1,"성북구",147,0,194
2018,2,"성북구",116,2,168
2018,3,"성북구",117,1,160
2018,4,"성북구",109,1,178
2018,5,"성북구",139,0,210
2018,6,"성북구",108,2,152
2018,7,"성북구",107,0,142
2018,8,"성북구",105,2,161
2018,9,"성북구",117,1,152
2018,10,"성북구",131,3,162
2018,11,"성북구",104,0,128
2018,12,"성북구",127,2,173
2018,1,"강북구",102,0,160
2018,2,"강북구",103,2,139
2018,3,"강북구",96,1,135
2018,4,"강북구",99,1,136
2018,5,"강북구",125,0,158
2018,6,"강북구",93,1,118
2018,7,"강북구",89,3,133
2018,8,"강북구",102,1,136
2018,9,"강북구",104,0,129
2018,10,"강북구",107,2,128
2018,11,"강북구",97,1,123
2018,12,"강북구",99,1,138
2018,1,"도봉구",67,0,84
2018,2,"도봉구",61,1,76
2018,3,"도봉구",53,0,59
2018,4,"도봉구",63,0,84
2018,5,"도봉구",86,1,102
2018,6,"도봉구",78,1,90
2018,7,"도봉구",76,1,93
2018,8,"도봉구",77,0,102
2018,9,"도봉구",69,0,90
2018,10,"도봉구",82,2,109
2018,11,"도봉구",53,0,89
2018,12,"도봉구",59,0,83
2018,1,"노원구",132,2,176
2018,2,"노원구",125,1,164
2018,3,"노원구",125,1,217
2018,4,"노원구",141,1,180
2018,5,"노원구",142,0,193
2018,6,"노원구",126,4,155
2018,7,"노원구",115,2,178
2018,8,"노원구",111,1,169
2018,9,"노원구",140,0,218
2018,10,"노원구",128,1,179
2018,11,"노원구",130,1,172
2018,12,"노원구",154,0,226
2018,1,"은평구",79,1,106
2018,2,"은평구",81,1,146
2018,3,"은평구",73,1,104
2018,4,"은평구",92,1,119
2018,5,"은평구",90,0,123
2018,6,"은평구",102,0,133
2018,7,"은평구",101,1,138
2018,8,"은평구",107,1,149
2018,9,"은평구",112,3,135
2018,10,"은평구",102,1,136
2018,11,"은평구",94,0,126
2018,12,"은평구",101,2,165
2018,1,"서대문구",71,0,106
2018,2,"서대문구",79,1,110
2018,3,"서대문구",83,0,101
2018,4,"서대문구",101,2,137
2018,5,"서대문구",87,2,120
2018,6,"서대문구",83,0,106
2018,7,"서대문구",86,0,114
2018,8,"서대문구",81,0,109
2018,9,"서대문구",86,0,118
2018,10,"서대문구",102,0,141
2018,11,"서대문구",82,0,123
2018,12,"서대문구",92,0,118
2018,1,"마포구",153,0,229
2018,2,"마포구",137,1,217
2018,3,"마포구",127,1,178
2018,4,"마포구",129,1,181
2018,5,"마포구",144,3,193
2018,6,"마포구",141,0,215
2018,7,"마포구",140,0,228
2018,8,"마포구",124,2,185
2018,9,"마포구",153,0,227
2018,10,"마포구",148,2,202
2018,11,"마포구",148,1,203
2018,12,"마포구",127,0,171
2018,1,"양천구",114,0,179
2018,2,"양천구",106,1,140
2018,3,"양천구",128,1,171
2018,4,"양천구",115,0,141
2018,5,"양천구",137,1,201
2018,6,"양천구",130,1,180
2018,7,"양천구",125,1,166
2018,8,"양천구",123,0,176
2018,9,"양천구",87,1,112
2018,10,"양천구",140,1,181
2018,11,"양천구",113,3,141
2018,12,"양천구",110,1,151
2018,1,"강서구",134,3,210
2018,2,"강서구",134,0,177
2018,3,"강서구",109,0,164
2018,4,"강서구",124,0,206
2018,5,"강서구",103,1,155
2018,6,"강서구",131,2,189
2018,7,"강서구",115,0,173
2018,8,"강서구",141,2,228
2018,9,"강서구",116,1,169
2018,10,"강서구",122,0,156
2018,11,"강서구",146,0,208
2018,12,"강서구",127,2,173
2018,1,"구로구",103,3,162
2018,2,"구로구",118,1,182
2018,3,"구로구",124,0,167
2018,4,"구로구",114,1,159
2018,5,"구로구",137,0,176
2018,6,"구로구",126,0,177
2018,7,"구로구",148,1,206
2018,8,"구로구",117,1,150
2018,9,"구로구",142,1,209
2018,10,"구로구",147,0,195
2018,11,"구로구",128,2,179
2018,12,"구로구",128,3,167
2018,1,"금천구",75,1,118
2018,2,"금천구",70,0,104
2018,3,"금천구",88,0,124
2018,4,"금천구",93,1,114
2018,5,"금천구",89,0,123
2018,6,"금천구",60,0,80
2018,7,"금천구",84,2,106
2018,8,"금천구",70,0,103
2018,9,"금천구",72,0,106
2018,10,"금천구",81,0,110
2018,11,"금천구",80,2,146
2018,12,"금천구",70,0,92
2018,1,"영등포구",222,2,316
2018,2,"영등포구",185,3,261
2018,3,"영등포구",193,2,274
2018,4,"영등포구",197,1,269
2018,5,"영등포구",196,2,277
2018,6,"영등포구",221,1,309
2018,7,"영등포구",195,2,283
2018,8,"영등포구",223,3,310
2018,9,"영등포구",221,1,325
2018,10,"영등포구",207,3,279
2018,11,"영등포구",220,2,313
2018,12,"영등포구",213,0,316
2018,1,"동작구",92,1,109
2018,2,"동작구",109,2,148
2018,3,"동작구",89,0,126
2018,4,"동작구",133,3,179
2018,5,"동작구",125,1,176
2018,6,"동작구",133,1,179
2018,7,"동작구",110,1,150
2018,8,"동작구",134,0,169
2018,9,"동작구",122,0,167
2018,10,"동작구",126,0,174
2018,11,"동작구",113,0,144
2018,12,"동작구",126,0,171
2018,1,"관악구",102,1,130
2018,2,"관악구",108,0,138
2018,3,"관악구",107,2,139
2018,4,"관악구",113,0,148
2018,5,"관악구",119,0,155
2018,6,"관악구",100,0,126
2018,7,"관악구",107,0,148
2018,8,"관악구",115,3,161
2018,9,"관악구",103,1,144
2018,10,"관악구",106,0,149
2018,11,"관악구",115,0,144
2018,12,"관악구",105,1,135
2018,1,"서초구",229,1,321
2018,2,"서초구",187,2,297
2018,3,"서초구",227,1,331
2018,4,"서초구",180,1,246
2018,5,"서초구",203,3,310
2018,6,"서초구",185,0,271
2018,7,"서초구",208,1,312
2018,8,"서초구",200,1,296
2018,9,"서초구",210,4,287
2018,10,"서초구",213,0,313
2018,11,"서초구",223,2,337
2018,12,"서초구",213,2,319
2018,1,"강남구",316,1,456
2018,2,"강남구",249,1,369
2018,3,"강남구",278,3,393
2018,4,"강남구",283,1,411
2018,5,"강남구",288,0,404
2018,6,"강남구",288,0,436
2018,7,"강남구",326,2,427
2018,8,"강남구",301,3,438
2018,9,"강남구",249,2,356
2018,10,"강남구",297,2,403
2018,11,"강남구",292,2,447
2018,12,"강남구",292,3,427
2018,1,"송파구",224,4,320
2018,2,"송파구",191,2,266
2018,3,"송파구",212,2,290
2018,4,"송파구",265,4,365
2018,5,"송파구",266,2,352
2018,6,"송파구",248,2,336
2018,7,"송파구",288,5,396
2018,8,"송파구",220,2,309
2018,9,"송파구",202,0,283
2018,10,"송파구",273,1,364
2018,11,"송파구",236,3,333
2018,12,"송파구",235,0,318
2018,1,"강동구",85,1,101
2018,2,"강동구",100,1,136
2018,3,"강동구",118,2,157
2018,4,"강동구",124,2,152
2018,5,"강동구",123,1,190
2018,6,"강동구",119,0,178
2018,7,"강동구",124,2,171
2018,8,"강동구",120,0,161
2018,9,"강동구",121,0,159
2018,10,"강동구",138,0,189
2018,11,"강동구",114,3,135
2018,12,"강동구",132,0,193
2019,1,"종로구",87,1,125
2019,2,"종로구",66,1,84
2019,3,"종로구",87,2,122
2019,4,"종로구",85,0,131
2019,5,"종로구",112,1,158
2019,6,"종로구",95,1,116
2019,7,"종로구",83,0,109
2019,8,"종로구",115,0,164
2019,9,"종로구",99,0,143
2019,10,"종로구",104,0,139
2019,11,"종로구",100,0,126
2019,12,"종로구",100,0,142
2019,1,"중구",100,3,124
2019,2,"중구",53,0,80
2019,3,"중구",85,0,113
2019,4,"중구",113,1,154
2019,5,"중구",104,0,135
2019,6,"중구",104,0,139
2019,7,"중구",107,0,140
2019,8,"중구",101,0,127
2019,9,"중구",90,0,125
2019,10,"중구",93,1,133
2019,11,"중구",121,0,163
2019,12,"중구",113,0,182
2019,1,"용산구",104,1,142
2019,2,"용산구",87,0,105
2019,3,"용산구",112,2,163
2019,4,"용산구",102,0,138
2019,5,"용산구",98,0,143
2019,6,"용산구",99,0,135
2019,7,"용산구",92,2,118
2019,8,"용산구",95,3,131
2019,9,"용산구",95,1,125
2019,10,"용산구",100,0,139
2019,11,"용산구",114,0,151
2019,12,"용산구",89,1,124
2019,1,"성동구",88,2,119
2019,2,"성동구",76,0,113
2019,3,"성동구",78,1,100
2019,4,"성동구",96,1,129
2019,5,"성동구",101,3,127
2019,6,"성동구",108,1,143
2019,7,"성동구",87,0,115
2019,8,"성동구",75,0,103
2019,9,"성동구",89,0,123
2019,10,"성동구",110,3,134
2019,11,"성동구",97,0,126
2019,12,"성동구",86,2,107
2019,1,"광진구",47,0,70
2019,2,"광진구",62,0,92
2019,3,"광진구",82,1,99
2019,4,"광진구",109,0,142
2019,5,"광진구",100,1,128
2019,6,"광진구",83,0,111
2019,7,"광진구",72,1,102
2019,8,"광진구",90,0,138
2019,9,"광진구",93,0,125
2019,10,"광진구",92,0,121
2019,11,"광진구",77,0,98
2019,12,"광진구",66,0,90
2019,1,"동대문구",115,0,148
2019,2,"동대문구",92,0,133
2019,3,"동대문구",111,1,147
2019,4,"동대문구",126,0,153
2019,5,"동대문구",112,0,141
2019,6,"동대문구",132,4,165
2019,7,"동대문구",142,1,175
2019,8,"동대문구",137,2,171
2019,9,"동대문구",157,2,194
2019,10,"동대문구",139,3,172
2019,11,"동대문구",149,0,200
2019,12,"동대문구",153,2,189
2019,1,"중랑구",122,0,153
2019,2,"중랑구",117,0,142
2019,3,"중랑구",118,2,151
2019,4,"중랑구",134,1,178
2019,5,"중랑구",134,1,179
2019,6,"중랑구",131,2,164
2019,7,"중랑구",125,1,175
2019,8,"중랑구",138,1,187
2019,9,"중랑구",147,3,180
2019,10,"중랑구",171,1,229
2019,11,"중랑구",156,0,219
2019,12,"중랑구",127,0,165
2019,1,"성북구",105,0,151
2019,2,"성북구",102,2,135
2019,3,"성북구",126,0,181
2019,4,"성북구",133,1,168
2019,5,"성북구",128,1,157
2019,6,"성북구",115,1,145
2019,7,"성북구",117,0,173
2019,8,"성북구",125,0,177
2019,9,"성북구",128,0,161
2019,10,"성북구",149,0,197
2019,11,"성북구",150,1,178
2019,12,"성북구",131,2,184
2019,1,"강북구",88,0,114
2019,2,"강북구",76,0,107
2019,3,"강북구",119,1,156
2019,4,"강북구",112,1,151
2019,5,"강북구",116,0,153
2019,6,"강북구",117,1,153
2019,7,"강북구",88,0,108
2019,8,"강북구",125,1,173
2019,9,"강북구",112,1,163
2019,10,"강북구",114,1,148
2019,11,"강북구",115,1,149
2019,12,"강북구",95,0,131
2019,1,"도봉구",70,3,100
2019,2,"도봉구",48,0,60
2019,3,"도봉구",68,0,100
2019,4,"도봉구",67,0,95
2019,5,"도봉구",82,0,113
2019,6,"도봉구",83,0,113
2019,7,"도봉구",63,0,76
2019,8,"도봉구",79,1,107
2019,9,"도봉구",71,0,93
2019,10,"도봉구",79,0,110
2019,11,"도봉구",72,0,100
2019,12,"도봉구",70,0,96
2019,1,"노원구",137,1,201
2019,2,"노원구",101,0,136
2019,3,"노원구",123,1,169
2019,4,"노원구",139,0,191
2019,5,"노원구",153,1,203
2019,6,"노원구",138,0,187
2019,7,"노원구",148,2,192
2019,8,"노원구",139,0,188
2019,9,"노원구",149,1,222
2019,10,"노원구",165,1,203
2019,11,"노원구",175,0,231
2019,12,"노원구",136,1,179
2019,1,"은평구",83,1,115
2019,2,"은평구",74,0,94
2019,3,"은평구",85,1,122
2019,4,"은평구",88,0,108
2019,5,"은평구",107,1,134
2019,6,"은평구",92,0,113
2019,7,"은평구",84,0,105
2019,8,"은평구",91,2,115
2019,9,"은평구",99,0,141
2019,10,"은평구",103,1,139
2019,11,"은평구",110,0,139
2019,12,"은평구",103,1,139
2019,1,"서대문구",82,0,108
2019,2,"서대문구",75,0,92
2019,3,"서대문구",73,1,83
2019,4,"서대문구",81,1,105
2019,5,"서대문구",111,1,159
2019,6,"서대문구",90,1,173
2019,7,"서대문구",107,1,146
2019,8,"서대문구",94,2,123
2019,9,"서대문구",118,3,178
2019,10,"서대문구",84,2,189
2019,11,"서대문구",104,1,139
2019,12,"서대문구",94,1,114
2019,1,"마포구",110,0,160
2019,2,"마포구",112,1,160
2019,3,"마포구",108,0,150
2019,4,"마포구",104,0,142
2019,5,"마포구",139,2,193
2019,6,"마포구",129,0,182
2019,7,"마포구",148,1,224
2019,8,"마포구",145,0,206
2019,9,"마포구",121,1,175
2019,10,"마포구",129,0,189
2019,11,"마포구",124,0,175
2019,12,"마포구",125,2,167
2019,1,"양천구",125,1,182
2019,2,"양천구",81,0,115
2019,3,"양천구",114,0,164
2019,4,"양천구",133,3,174
2019,5,"양천구",135,1,194
2019,6,"양천구",114,1,147
2019,7,"양천구",120,0,166
2019,8,"양천구",157,2,217
2019,9,"양천구",110,1,135
2019,10,"양천구",160,1,232
2019,11,"양천구",128,0,172
2019,12,"양천구",129,1,187
2019,1,"강서구",136,1,179
2019,2,"강서구",131,0,165
2019,3,"강서구",144,2,194
2019,4,"강서구",140,2,189
2019,5,"강서구",153,5,230
2019,6,"강서구",143,1,206
2019,7,"강서구",147,0,185
2019,8,"강서구",189,1,260
2019,9,"강서구",162,1,237
2019,10,"강서구",167,4,214
2019,11,"강서구",162,1,226
2019,12,"강서구",155,2,206
2019,1,"구로구",140,5,189
2019,2,"구로구",100,2,127
2019,3,"구로구",132,0,189
2019,4,"구로구",138,0,204
2019,5,"구로구",129,0,177
2019,6,"구로구",134,2,187
2019,7,"구로구",112,0,148
2019,8,"구로구",124,1,177
2019,9,"구로구",128,0,180
2019,10,"구로구",129,1,178
2019,11,"구로구",137,1,167
2019,12,"구로구",126,1,173
2019,1,"금천구",63,2,81
2019,2,"금천구",49,0,69
2019,3,"금천구",81,1,110
2019,4,"금천구",87,0,119
2019,5,"금천구",81,0,111
2019,6,"금천구",65,0,86
2019,7,"금천구",91,0,123
2019,8,"금천구",95,1,169
2019,9,"금천구",62,3,91
2019,10,"금천구",88,2,164
2019,11,"금천구",81,0,119
2019,12,"금천구",77,0,111
2019,1,"영등포구",197,0,268
2019,2,"영등포구",139,2,186
2019,3,"영등포구",187,1,252
2019,4,"영등포구",228,1,360
2019,5,"영등포구",214,0,325
2019,6,"영등포구",217,2,293
2019,7,"영등포구",212,1,285
2019,8,"영등포구",214,1,295
2019,9,"영등포구",190,0,286
2019,10,"영등포구",238,2,344
2019,11,"영등포구",200,1,279
2019,12,"영등포구",203,0,278
2019,1,"동작구",89,1,118
2019,2,"동작구",87,0,119
2019,3,"동작구",130,1,184
2019,4,"동작구",111,1,136
2019,5,"동작구",137,0,231
2019,6,"동작구",125,0,210
2019,7,"동작구",121,0,168
2019,8,"동작구",106,0,150
2019,9,"동작구",124,2,156
2019,10,"동작구",133,0,184
2019,11,"동작구",131,0,193
2019,12,"동작구",112,0,172
2019,1,"관악구",104,0,148
2019,2,"관악구",94,0,116
2019,3,"관악구",101,2,131
2019,4,"관악구",129,1,163
2019,5,"관악구",115,0,144
2019,6,"관악구",121,0,154
2019,7,"관악구",132,0,166
2019,8,"관악구",128,0,166
2019,9,"관악구",114,1,149
2019,10,"관악구",114,1,144
2019,11,"관악구",117,1,141
2019,12,"관악구",94,4,133
2019,1,"서초구",200,0,293
2019,2,"서초구",153,0,237
2019,3,"서초구",190,0,243
2019,4,"서초구",193,0,311
2019,5,"서초구",200,2,277
2019,6,"서초구",189,1,288
2019,7,"서초구",214,2,296
2019,8,"서초구",191,0,271
2019,9,"서초구",210,3,301
2019,10,"서초구",225,1,320
2019,11,"서초구",260,2,371
2019,12,"서초구",193,3,322
2019,1,"강남구",281,2,412
2019,2,"강남구",227,3,315
2019,3,"강남구",280,2,401
2019,4,"강남구",295,0,389
2019,5,"강남구",320,0,484
2019,6,"강남구",302,1,442
2019,7,"강남구",326,0,450
2019,8,"강남구",320,1,435
2019,9,"강남구",302,0,389
2019,10,"강남구",336,2,440
2019,11,"강남구",383,2,542
2019,12,"강남구",350,1,483
2019,1,"송파구",212,0,319
2019,2,"송파구",193,2,253
2019,3,"송파구",243,0,336
2019,4,"송파구",228,0,317
2019,5,"송파구",277,3,398
2019,6,"송파구",241,0,311
2019,7,"송파구",227,1,312
2019,8,"송파구",247,1,340
2019,9,"송파구",245,0,341
2019,10,"송파구",304,3,447
2019,11,"송파구",260,3,330
2019,12,"송파구",215,0,299
2019,1,"강동구",98,1,115
2019,2,"강동구",87,0,133
2019,3,"강동구",122,0,163
2019,4,"강동구",112,0,153
2019,5,"강동구",139,1,192
2019,6,"강동구",123,1,179
2019,7,"강동구",146,2,189
2019,8,"강동구",127,2,175
2019,9,"강동구",98,2,137
2019,10,"강동구",108,1,144
2019,11,"강동구",146,0,199
2019,12,"강동구",108,1,131
