"자치구별(1)",1997,1997,1997,1997,1997,1997,1997,1997,1998,1998,1998,1998,1998,1998,1998,1998,1999,1999,1999,1999,1999,1999,1999,1999,2000,2000,2000,2000,2000,2000,2000,2000,2001,2001,2001,2001,2001,2001,2001,2001,2002,2002,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021
"성북구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.186,1.9,22.5,109.9,84.4,18.2,2.3,0.4,1.042,1.5,19.4,94.8,75.4,16.3,2.9,0.1,0.899,2.0,16.4,76.1,67.8,16.8,2.2,0.2,1.000,1.2,15.0,83.7,79.2,19.8,2.8,0.1,1.025,2.9,11.9,79.8,85.9,22.7,3.0,0.3,0.946,2.2,11.2,69.3,81.2,23.5,1.8,0.1,1.012,2.1,10.2,67.8,93.4,25.2,2.9,0.1,1.120,1.6,9.6,73.4,105.0,29.7,3.3,0.1,1.042,2.2,8.1,62.2,100.3,30.7,3.8,0.2,1.001,1.5,8.4,57.5,96.4,33.7,3.6,-,1.048,1.3,7.7,53.1,105.6,38.7,4.8,0.2,1.062,0.5,7.4,52.2,109.8,38.4,5.3,0.3,1.044,1.4,7.9,48.8,106.8,39.7,5.3,0.2,0.983,1.8,6.9,42.4,96.8,42.9,5.6,0.1,0.949,1.5,6.7,37.3,93.8,44.1,5.9,0.2,0.991,1.2,5.7,36.8,101.1,47.1,6.3,0.3,0.909,0.9,5.6,31.0,91.3,46.1,6.7,0.3,0.818,0.4,3.6,25.9,79.3,46.8,7.2,0.1,0.737,0.6,2.6,21.3,74.1,41.5,6.2,0.2,0.707,0.6,2.6,18.9,67.1,43.2,7.4,0.2,0.676,0.4,1.9,15.0,66.8,42.2,7.6,0.2,0.656,0.4,1.5,13.0,62.1,44.7,8.1,0.1
"강북구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.077,2.2,24.8,101.8,68.2,17.5,2.7,-,0.992,1.9,20.9,90.1,69.5,15.0,2.5,0.2,0.922,3.3,17.1,76.0,70.2,16.8,2.6,0.2,0.988,2.5,19.1,79.7,77.9,17.8,2.4,0.2,0.921,1.7,16.8,72.9,73.4,17.6,2.8,0.1,0.858,2.1,11.8,63.0,71.9,19.0,3.0,0.1,0.886,2.0,12.3,58.3,77.0,24.5,2.6,0.1,1.032,1.6,14.6,69.3,92.5,24.1,3.5,0.2,0.971,1.9,12.7,58.9,86.6,29.8,3.8,0.1,0.971,1.7,12.1,56.3,91.5,29.9,3.5,0.1,0.996,1.2,13.0,55.4,91.9,35.2,4.2,0.3,1.018,1.6,13.9,55.5,91.2,37.1,5.9,0.1,1.051,2.2,12.0,54.4,100.9,37.8,5.2,0.2,0.963,1.8,11.0,43.9,91.9,38.2,6.4,-,0.955,1.7,10.1,39.7,91.5,43.3,5.1,-,0.922,1.2,10.9,37.7,86.0,42.8,6.3,0.1,0.878,1.1,9.2,33.1,82.9,43.4,5.9,0.2,0.825,1.5,6.6,28.3,76.1,43.9,7.9,0.1,0.647,1.2,4.7,22.0,55.9,39.9,4.7,0.1,0.617,0.4,5.5,19.4,55.4,34.6,6.2,0.3,0.550,0.7,4.0,14.4,50.7,32.5,6.8,0.2,0.541,0.0,3.1,14.1,44.4,37.4,7.2,0.2
"도봉구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.353,0.9,28.9,135.8,87.7,17.5,2.1,0.1,1.178,1.4,21.4,117.3,78.8,15.7,2.6,0.2,1.061,2.0,16.2,99.8,77.8,15.2,1.9,0.1,1.057,2.1,14.1,94.9,81.6,17.3,2.5,0.2,1.086,1.9,10.9,93.2,87.8,21.4,2.3,0.1,0.964,1.4,10.9,72.6,83.7,19.8,2.3,0.1,0.986,1.6,9.2,70.1,86.8,23.6,2.2,0.2,1.079,1.4,10.4,72.8,95.5,28.2,2.6,0.2,1.015,2.1,9.6,63.1,95.7,26.7,3.0,0.1,1.032,1.3,9.6,63.1,100.1,28.9,3.2,0.1,1.104,1.1,10.6,62.6,109.1,34.6,3.9,0.1,1.079,0.9,11.0,59.1,102.8,38.6,4.2,0.2,1.137,1.3,9.8,54.8,114.5,43.2,3.5,-,0.956,1.1,8.4,43.7,97.5,36.7,3.5,0.1,1.000,0.7,8.4,43.8,98.3,42.8,5.5,0.1,1.010,1.1,7.0,39.9,102.7,45.9,4.9,0.1,0.947,0.8,6.5,38.1,93.8,45.5,5.1,0.1,0.833,1.0,5.5,30.7,80.7,44.0,4.9,0.3,0.774,0.7,5.8,24.8,72.8,44.6,5.7,0.1,0.697,0.3,5.0,21.2,62.1,42.6,6.8,0.1,0.601,0.3,3.4,14.9,56.5,37.2,6.3,0.2,0.579,0.0,2.8,14.3,50.0,39.4,8.0,0.1
"노원구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.524,1.1,24.6,160.7,103.1,16.6,2.1,0.1,1.349,1.0,18.5,135.0,99.4,17.8,2.2,0.1,1.177,1.9,14.5,111.6,90.3,17.6,2.3,0.2,1.216,1.5,12.7,113.1,97.8,19.0,2.1,0.2,1.197,2.0,10.5,106.1,100.9,19.6,1.9,0.2,1.061,1.5,9.5,87.7,89.8,20.5,2.2,0.3,1.114,1.2,8.8,82.9,100.3,25.0,2.3,0.1,1.210,1.1,9.4,85.1,112.1,29.0,2.4,0.1,1.134,1.3,9.1,71.5,112.9,27.3,2.5,0.1,1.046,1.0,7.1,65.5,104.8,27.9,3.2,0.1,1.100,0.8,7.3,60.5,115.6,32.9,4.0,-,1.083,0.7,8.0,58.0,112.5,34.8,3.6,0.2,1.162,0.4,7.2,56.0,123.8,40.8,5.1,0.1,1.057,0.7,6.5,47.8,111.1,41.2,3.6,0.1,1.109,0.4,5.4,50.0,115.0,44.2,5.4,0.1,1.096,0.6,5.2,48.0,113.4,47.1,4.6,0.1,1.068,0.5,4.5,40.2,108.7,53.0,5.4,-,0.938,0.3,3.9,30.3,96.9,49.6,5.4,0.2,0.809,0.2,3.3,25.2,81.2,44.3,5.3,0.1,0.776,0.6,2.5,21.8,79.8,42.4,5.9,0.1,0.695,0.1,1.8,18.2,70.6,39.9,6.2,0.2,0.701,0.1,1.9,16.7,66.9,44.6,7.4,0.1
"은평구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.258,1.7,24.1,122.3,86.4,18.1,2.5,0.2,1.075,2.0,20.1,101.3,75.4,17.0,1.8,0.1,1.012,1.7,17.2,89.9,75.5,17.0,2.8,0.1,1.074,1.5,18.1,94.8,80.1,19.3,3.1,0.2,1.044,2.7,14.5,84.3,86.1,20.7,3.3,0.1,0.949,1.2,11.7,70.8,81.7,22.4,2.7,0.3,0.994,2.4,11.7,70.3,86.7,24.0,3.0,0.1,1.070,1.3,13.2,71.7,94.0,29.4,3.2,0.2,0.966,1.2,12.1,59.7,88.4,28.4,3.2,0.2,0.958,0.9,11.0,57.3,88.3,31.0,4.5,0.2,1.020,1.2,11.9,57.5,98.4,33.5,4.0,0.1,1.064,1.3,10.7,57.5,100.2,40.1,4.7,0.2,1.139,1.8,12.1,55.7,110.4,43.7,6.4,0.2,1.024,0.9,11.7,47.9,96.5,43.6,5.1,0.1,1.028,1.2,8.5,47.9,95.6,45.7,6.5,0.1,1.003,1.1,7.5,44.8,95.0,46.3,5.8,0.2,0.943,0.5,6.6,36.4,89.5,48.7,7.5,0.1,0.814,0.3,5.7,28.6,76.8,44.6,7.0,0.1,0.772,0.7,4.4,26.7,71.9,43.1,6.9,0.2,0.697,0.9,3.4,18.9,65.9,42.7,6.7,0.2,0.623,0.3,3.0,16.2,57.5,38.5,8.0,0.3,0.604,0.1,2.1,14.6,52.8,42.1,7.6,0.3
"서대문구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.206,1.2,25.0,111.2,87.2,18.8,2.7,0.3,1.092,1.8,19.1,95.1,83.1,20.4,2.8,0.2,1.009,2.7,17.1,80.9,79.7,20.7,3.3,0.2,0.999,2.9,14.5,77.2,83.5,21.7,2.7,0.3,0.990,3.1,11.1,75.3,85.2,23.1,2.6,0.1,0.902,1.7,9.8,59.9,81.4,24.0,3.3,0.3,0.920,1.9,8.5,58.7,85.6,25.6,2.7,0.3,1.012,1.5,10.4,59.0,95.0,31.3,3.4,0.2,0.958,1.1,9.0,49.7,93.3,32.5,4.3,0.1,0.896,1.2,8.5,45.9,88.4,31.3,4.1,0.2,0.971,1.6,8.1,46.2,98.6,34.4,6.0,0.3,0.894,2.1,6.6,43.0,88.7,34.1,4.9,0.2,0.967,1.6,6.8,41.4,97.6,40.0,5.6,0.4,0.938,3.1,5.2,36.0,93.4,43.2,6.1,-,0.954,1.0,6.4,37.0,94.5,44.7,6.4,-,0.913,1.1,5.2,33.5,88.8,46.9,7.0,-,0.934,1.9,4.1,27.9,95.8,50.1,6.7,0.3,0.823,1.6,3.2,24.1,78.3,50.1,7.1,0.2,0.727,1.4,3.7,17.5,71.1,41.6,8.5,0.3,0.685,1.7,2.7,13.7,66.5,44.2,6.7,-,0.685,1.7,3.0,13.2,64.8,45.4,7.3,0.2,0.635,0.7,1.7,11.0,59.6,42.9,9.5,0.1
"마포구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.239,1.5,22.2,113.0,91.4,22.0,2.7,-,1.082,1.4,18.2,94.3,82.6,20.8,2.6,0.2,0.986,0.9,13.9,79.0,83.2,20.6,3.1,0.2,0.931,2.3,13.0,70.9,78.3,22.3,3.3,0.1,1.022,3.3,11.0,75.5,89.5,25.9,2.9,-,0.901,1.4,9.2,64.3,81.2,22.9,2.7,0.1,0.967,1.7,8.2,60.0,93.6,28.4,3.2,0.1,1.077,1.6,8.5,64.9,101.3,36.3,4.2,0.3,0.997,0.9,9.1,56.0,98.6,31.8,4.3,0.1,0.917,0.4,8.1,48.1,90.8,34.2,4.0,0.5,0.955,1.1,7.3,45.3,97.3,37.2,5.4,0.3,0.977,0.9,7.6,46.8,95.9,42.8,4.8,0.1,0.991,2.0,7.4,43.8,98.8,42.4,6.6,0.1,0.892,1.6,5.2,38.1,88.2,40.0,6.4,0.1,0.915,1.6,6.4,34.4,90.5,44.3,6.8,0.3,0.986,3.1,5.2,38.0,96.6,49.4,6.8,0.2,0.945,3.0,5.1,33.8,90.1,51.0,7.0,0.1,0.806,2.4,4.2,23.7,76.3,48.8,6.3,0.2,0.733,0.7,3.1,17.1,74.4,43.9,7.6,0.1,0.681,0.5,2.4,15.4,64.3,45.9,7.6,0.3,0.594,0.3,1.7,11.7,55.9,40.9,7.9,0.2,0.587,0.3,0.9,8.4,50.9,46.8,9.3,0.3
"양천구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.259,0.8,21.3,123.1,88.1,16.3,1.8,0.1,1.149,1.1,18.1,110.7,79.7,18.0,1.8,0.1,1.059,1.9,13.7,96.4,78.2,18.4,2.0,0.1,1.049,1.0,16.1,88.3,85.2,15.6,1.9,0.2,1.022,0.6,12.0,82.1,86.4,18.0,2.7,0.1,0.961,1.0,9.4,72.1,86.0,18.6,2.2,0.1,1.019,1.5,9.1,72.7,93.2,21.7,1.9,0.2,1.124,0.6,10.7,73.8,106.7,25.8,2.8,-,1.043,0.7,10.3,66.3,99.7,26.4,2.7,0.1,0.947,0.5,7.3,55.5,94.6,27.9,2.4,0.2,0.974,0.5,7.2,51.4,105.1,27.5,3.1,0.1,1.002,0.7,7.6,52.1,103.1,32.6,4.2,0.2,1.055,0.8,6.1,50.2,115.5,34.3,4.2,-,0.990,0.7,5.9,45.4,104.2,37.3,3.6,0.3,1.005,0.5,5.1,41.4,105.2,42.4,4.5,0.2,1.034,0.5,5.6,42.8,106.6,46.7,4.3,-,1.008,0.5,5.2,41.3,100.1,49.3,4.3,0.2,0.898,0.3,4.2,33.1,90.5,45.9,4.9,-,0.771,0.4,3.3,23.1,78.5,42.3,5.3,0.1,0.742,0.1,3.3,21.0,72.5,43.5,6.1,0.2,0.644,0.1,2.7,17.3,62.7,38.8,5.6,-,0.645,0.1,2.1,14.4,62.2,42.6,5.7,0.1
"강서구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.404,1.3,23.0,144.2,94.3,16.6,2.7,0.2,1.185,0.9,17.5,115.8,84.9,17.2,2.1,0.1,1.075,2.8,15.8,95.1,84.6,15.9,2.2,0.3,1.102,1.4,15.3,93.4,92.4,17.7,2.3,0.1,1.095,1.0,14.1,88.7,93.7,20.5,2.8,0.1,1.026,1.6,12.3,78.6,88.1,22.4,2.8,0.1,1.064,1.9,9.4,75.9,96.2,26.8,2.6,0.1,1.165,1.8,10.8,79.0,104.9,32.5,3.3,0.1,1.123,0.8,11.9,68.7,107.8,33.0,3.2,0.2,1.067,0.7,10.7,64.1,103.9,33.2,3.6,-,1.085,1.2,9.8,60.1,107.7,37.2,4.4,0.2,1.113,0.4,10.6,61.5,111.5,38.0,4.5,0.1,1.151,0.5,9.3,60.5,116.0,42.3,5.1,-,1.032,1.0,7.9,51.0,102.0,42.5,4.4,0.1,1.064,0.9,9.0,47.3,104.7,47.0,5.7,0.1,1.129,0.8,8.4,48.4,110.6,54.6,5.5,0.1,1.059,0.8,5.5,42.8,106.5,52.3,5.8,0.1,0.925,0.7,5.5,32.8,90.9,50.8,6.0,0.1,0.826,0.4,5.0,26.7,79.1,47.1,7.4,0.2,0.760,0.5,4.2,21.1,71.8,46.3,7.6,0.2,0.675,0.2,3.7,16.5,63.0,43.8,7.7,-,0.617,0.2,2.9,12.7,57.5,41.4,8.0,0.1
"구로구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.431,1.9,30.7,138.7,96.6,18.6,3.0,0.1,1.269,2.3,23.4,121.5,85.7,21.1,2.8,0.3,1.142,3.2,17.3,101.6,87.8,19.6,2.3,0.1,1.131,2.3,14.1,100.3,89.8,19.2,2.9,0.3,1.147,1.1,15.3,94.7,94.8,23.0,3.1,0.2,1.082,2.4,11.6,85.6,92.8,23.4,2.3,-,1.156,1.9,11.1,83.7,104.6,26.9,3.9,0.1,1.232,1.9,13.5,80.3,118.7,30.1,2.8,0.1,1.202,1.0,13.2,76.6,117.2,32.2,3.0,0.1,1.124,0.6,11.5,72.5,109.3,32.6,3.4,0.1,1.197,2.1,10.3,64.8,120.9,41.5,4.9,0.2,1.177,1.8,9.8,65.3,114.9,43.2,5.2,0.3,1.258,1.6,11.2,63.7,125.4,48.2,6.3,0.1,1.162,1.3,8.3,55.3,113.6,50.5,5.9,0.1,1.142,1.0,8.7,50.9,112.5,50.5,7.1,0.1,1.169,1.3,8.4,46.6,117.6,56.2,6.6,0.1,1.070,0.5,5.8,40.0,107.0,54.3,8.0,0.2,0.943,0.9,4.8,33.5,91.6,51.3,7.7,0.2,0.838,0.3,4.2,23.5,82.5,48.5,8.5,0.1,0.794,0.2,4.3,22.4,75.3,47.6,7.9,0.2,0.737,0.4,3.3,18.3,69.9,45.6,9.4,0.1,0.737,0.3,2.0,16.4,70.0,47.5,10.0,0.2
"금천구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.301,2.3,34.9,124.1,78.8,17.9,2.5,0.1,1.129,2.5,26.7,105.5,72.8,16.3,2.4,0.1,0.997,3.7,20.5,88.7,68.6,15.9,3.0,0.3,1.028,2.5,21.3,89.1,74.6,16.0,3.3,0.6,1.063,3.2,15.8,89.3,81.7,20.0,3.0,0.3,0.951,2.3,13.8,73.6,77.7,19.5,2.8,-,1.052,1.1,16.0,81.4,86.5,20.0,3.9,0.2,1.080,2.3,16.3,71.8,92.5,27.9,3.4,0.2,1.010,1.1,13.8,68.4,89.0,24.6,4.2,0.2,0.974,1.4,13.1,58.1,91.2,27.6,3.4,0.1,1.011,2.1,11.2,55.5,97.1,31.6,4.6,0.5,1.001,2.3,12.2,51.1,95.0,37.0,4.2,0.3,1.104,1.3,13.1,54.0,107.3,40.8,5.0,0.1,0.944,1.0,10.7,42.1,90.0,40.6,4.3,0.2,1.019,1.1,11.6,44.8,94.2,46.6,5.0,0.1,1.086,2.5,10.1,43.7,104.1,53.0,4.9,0.2,0.944,0.9,8.3,36.3,88.5,49.3,6.0,-,0.901,2.1,7.9,31.6,81.1,51.6,5.7,0.1,0.796,1.0,6.1,25.9,74.1,44.3,6.9,0.2,0.709,1.3,6.3,21.0,62.7,41.8,8.0,0.1,0.668,0.7,5.7,17.9,60.0,41.8,7.2,0.2,0.612,0.3,3.0,13.1,53.6,41.4,9.7,0.7
"영등포구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.387,1.9,27.1,129.3,97.7,22.0,3.4,0.1,1.194,1.6,21.5,111.4,88.0,16.7,2.7,0.4,1.085,2.7,16.7,92.7,85.8,19.9,3.0,0.3,1.106,2.1,14.2,94.6,88.3,22.0,2.9,0.3,1.101,1.8,12.5,86.4,95.6,23.7,3.6,0.4,1.050,1.3,12.1,77.0,92.9,26.1,2.7,0.5,1.101,1.0,11.2,75.1,103.5,28.7,2.7,0.2,1.208,1.4,10.9,81.5,112.0,33.7,3.7,0.1,1.116,0.8,9.8,65.6,115.0,30.4,3.4,0.3,1.056,0.7,9.4,62.5,102.1,35.4,4.1,0.2,1.128,1.5,7.1,61.4,114.1,40.1,4.8,0.1,1.103,1.0,8.4,56.8,115.8,38.1,4.7,0.2,1.142,1.6,7.5,53.8,119.2,44.7,5.2,0.3,0.999,1.5,6.1,45.2,102.0,40.7,6.1,0.1,1.025,0.9,4.9,41.1,105.9,48.6,5.5,0.1,1.085,0.3,6.2,40.1,110.7,56.0,6.1,0.2,1.011,0.8,4.1,33.5,103.3,54.3,8.0,0.1,0.884,0.5,4.3,25.1,87.1,55.0,6.1,0.3,0.851,0.6,2.4,23.3,85.7,50.8,8.0,0.4,0.829,0.2,2.4,17.3,81.9,56.1,8.0,0.1,0.705,0.6,1.8,13.7,65.1,49.8,10.1,0.2,0.713,0.5,1.9,12.1,68.2,50.6,9.1,0.3
"동작구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.253,0.9,20.4,115.3,95.2,21.2,2.5,0.2,1.156,1.5,16.3,98.6,93.6,22.1,2.8,0.3,0.996,2.8,11.9,83.9,79.6,22.0,2.2,0.2,1.003,2.5,12.4,78.9,87.1,19.2,2.8,0.3,1.057,1.6,11.1,82.2,92.6,25.2,1.8,-,0.970,1.5,7.3,68.8,93.2,21.7,2.7,0.4,1.005,0.6,9.6,63.4,97.3,28.2,3.1,0.2,1.061,0.9,8.1,62.6,106.2,32.6,2.4,0.2,1.008,0.5,7.5,55.3,103.6,31.6,3.8,0.2,0.975,1.0,6.1,49.3,102.3,33.1,5.1,0.1,0.989,0.8,6.1,47.6,102.3,39.1,4.4,0.3,1.001,0.8,6.3,47.9,99.0,42.8,6.1,0.1,1.017,0.8,7.3,44.0,105.1,42.2,7.1,0.1,0.974,0.4,5.0,38.4,99.6,46.7,5.5,0.2,1.007,0.5,5.7,35.6,102.3,53.0,5.7,0.2,1.012,0.6,6.4,32.8,102.2,55.7,6.5,0.3,0.912,0.2,5.1,27.6,93.5,50.8,6.5,0.3,0.831,0.1,3.8,21.5,82.9,51.1,7.2,-,0.737,0.2,3.2,16.0,73.5,46.1,7.9,0.1,0.697,0.5,2.2,13.9,66.6,46.8,8.4,-,0.655,0.1,1.6,11.2,62.9,45.3,8.3,-,0.602,0.3,1.2,8.4,56.5,44.3,7.9,0.5
"관악구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.273,1.2,24.3,115.3,93.7,21.2,2.6,0.1,1.091,1.1,19.3,95.1,83.3,19.6,2.9,0.2,0.979,2.3,15.3,77.6,81.6,19.4,2.6,0.2,0.993,2.4,14.9,76.7,84.6,20.8,2.2,0.2,0.976,1.3,12.9,70.8,88.0,22.5,2.7,0.3,0.910,2.1,9.9,61.2,83.7,23.8,2.9,-,0.922,1.8,9.9,54.3,89.7,26.7,2.8,-,1.005,2.4,9.7,59.2,94.9,30.9,3.9,0.1,0.942,1.1,9.0,51.3,93.1,30.5,3.9,0.2,0.879,1.0,8.8,42.0,87.1,34.0,4.4,0.3,0.881,1.9,9.2,39.2,87.2,35.0,5.6,0.3,0.897,1.3,9.0,36.7,90.2,38.1,6.1,0.2,0.891,1.7,9.8,36.1,87.1,38.6,6.3,0.4,0.825,1.6,8.1,30.1,78.4,41.2,6.1,0.1,0.834,1.5,8.0,27.8,81.7,41.8,6.6,0.1,0.833,1.4,7.4,25.7,83.1,43.8,6.2,0.1,0.777,1.8,5.3,24.4,72.6,45.8,6.7,0.2,0.662,0.9,5.0,17.7,61.5,41.1,6.9,0.1,0.597,0.8,3.5,15.7,49.9,41.0,7.9,0.3,0.536,0.9,2.9,11.2,45.7,38.7,6.4,0.2,0.474,0.4,2.2,7.2,38.7,37.3,7.8,0.3,0.437,0.3,1.6,6.7,33.7,35.7,7.3,0.1
"서초구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.135,0.4,12.5,100.2,93.2,20.8,3.2,0.1,0.958,0.3,7.8,80.7,84.4,19.3,1.8,0.2,0.901,1.3,7.2,68.8,83.4,18.6,2.3,0.2,0.896,2.0,6.8,67.4,81.4,20.1,2.4,0.2,0.917,0.3,6.3,64.4,89.5,21.5,2.7,0.3,0.843,0.8,5.0,53.1,86.2,21.7,2.6,0.1,0.904,0.1,4.0,52.8,94.1,26.3,3.5,0.2,0.973,0.7,4.4,55.1,102.2,28.4,3.1,0.1,0.972,0.2,4.7,52.4,101.4,31.5,4.3,0.2,0.929,0.4,3.5,46.1,101.9,31.6,3.7,0.2,1.068,0.4,4.7,49.9,110.9,43.7,6.3,0.2,1.025,0.6,4.4,47.8,108.7,41.4,4.5,0.3,1.095,0.7,3.7,48.2,116.2,46.4,6.6,0.4,1.007,0.1,3.8,41.4,105.4,46.0,6.1,0.2,1.014,0.1,3.2,39.8,106.0,49.2,5.6,0.3,1.012,0.1,2.9,36.0,106.4,52.0,6.7,0.3,0.928,0.2,2.7,31.7,92.9,53.4,6.1,0.1,0.799,0.2,1.5,22.9,81.5,47.8,6.9,0.2,0.800,0.1,1.2,20.4,80.0,50.5,7.9,0.2,0.715,-,1.4,15.3,71.0,47.0,7.4,0.2,0.656,0.1,1.0,13.4,60.3,47.3,8.3,-,0.666,0.2,0.7,12.3,63.2,48.4,7.3,0.3
"강남구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.129,0.3,10.2,101.5,93.5,20.3,2.4,0.2,0.926,0.8,7.9,77.4,79.6,19.6,2.1,0.2,0.810,1.3,7.7,59.7,73.8,18.4,1.9,0.3,0.827,1.3,6.5,57.6,78.6,19.1,2.5,0.3,0.792,0.2,5.5,52.7,79.2,18.3,2.4,0.1,0.730,0.8,4.8,44.8,71.7,20.6,2.8,0.3,0.797,0.8,4.6,45.3,80.6,25.5,2.2,0.3,0.877,0.8,4.9,47.1,89.4,29.7,2.6,0.1,0.823,0.2,3.9,41.2,87.7,28.7,3.0,-,0.785,0.1,3.4,37.8,82.9,30.3,3.6,0.2,0.862,0.6,3.7,39.3,90.9,35.1,4.0,0.2,0.855,0.1,3.9,37.8,87.9,37.8,5.0,0.2,0.886,0.9,3.1,37.0,91.8,41.4,4.9,0.4,0.842,3.3,5.0,32.7,83.3,40.5,4.4,0.3,0.863,2.5,6.7,31.5,85.7,42.8,5.1,0.1,0.857,2.0,4.0,29.5,84.6,46.6,6.6,0.2,0.802,2.5,4.6,25.5,77.9,45.3,6.2,-,0.706,1.2,3.3,18.8,68.9,43.6,6.3,0.1,0.631,1.0,2.7,15.4,60.5,39.9,6.7,0.3,0.612,1.0,2.3,12.8,59.7,38.9,6.9,-,0.537,0.4,2.3,10.5,49.6,36.3,7.1,0.2,0.523,0.4,0.6,8.9,47.8,38.5,7.0,0.1
"송파구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.341,0.8,24.9,129.1,95.1,18.4,2.6,0.2,1.135,0.5,16.2,105.3,86.6,18.5,2.3,0.2,1.036,1.8,13.1,89.7,84.1,17.4,2.5,0.3,1.034,0.7,11.3,88.3,86.3,18.9,2.5,0.3,0.991,0.5,9.1,80.8,86.6,19.1,2.3,0.1,0.931,1.1,8.2,64.0,87.1,21.9,2.7,0.2,0.958,1.7,7.2,62.9,92.4,23.3,2.4,0.2,1.046,0.9,7.1,63.9,103.6,29.3,2.5,0.2,0.996,0.6,6.5,57.1,99.5,32.1,3.5,0.1,1.000,0.7,6.4,56.7,104.3,31.2,2.9,0.2,1.058,0.8,7.0,55.7,111.7,35.4,4.1,0.1,1.042,0.6,6.8,51.1,109.3,38.7,4.8,0.1,1.099,0.8,6.2,52.0,115.7,43.0,5.2,0.1,0.973,0.4,5.4,42.5,100.8,43.2,4.5,-,0.996,0.6,5.1,38.9,103.8,47.1,5.7,0.1,1.008,0.6,5.5,40.2,103.6,49.3,5.1,0.1,0.958,0.3,5.4,34.0,97.5,51.1,5.7,0.1,0.871,0.4,3.3,28.2,89.8,48.1,5.8,0.1,0.800,0.6,3.2,23.2,80.7,44.9,8.0,0.3,0.770,0.5,2.1,19.0,75.3,49.1,7.9,0.2,0.665,0.3,2.4,15.3,65.9,41.2,8.2,-,0.623,0.1,1.5,12.3,60.1,41.3,8.8,0.1
"강동구",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.347,1.5,22.9,132.4,94.4,16.3,2.0,-,1.140,1.1,18.5,107.8,82.6,16.6,2.0,0.1,1.060,1.8,17.6,92.2,81.0,17.2,1.7,-,1.039,1.9,17.4,87.0,81.2,17.3,2.7,0.2,1.038,0.8,10.8,82.0,90.7,20.1,2.4,0.2,0.958,0.9,8.8,71.2,85.5,20.4,2.1,0.3,0.993,0.6,8.9,64.1,96.8,23.0,2.2,0.2,1.073,1.2,8.7,67.3,102.3,29.8,2.7,0.3,1.008,0.5,7.5,59.0,103.3,28.4,2.7,-,1.028,0.6,8.3,59.0,103.2,32.6,3.5,-,1.096,1.3,8.8,61.5,112.3,34.6,4.1,0.2,1.104,1.9,8.5,57.3,111.6,40.0,4.2,0.3,1.101,0.9,8.6,53.7,113.7,40.5,5.2,0.2,1.006,0.8,8.5,42.2,100.5,45.2,4.7,0.3,1.039,0.8,6.4,43.6,103.8,48.2,6.1,0.1,1.036,0.9,6.3,40.6,104.3,51.4,5.3,0.3,0.938,0.5,4.7,30.6,98.5,48.5,6.1,0.1,0.884,0.4,5.5,29.9,85.4,50.2,6.1,0.3,0.820,0.4,2.6,25.6,81.8,47.0,5.8,0.3,0.758,0.3,3.8,19.5,74.2,45.5,7.4,0.1,0.748,0.3,3.2,19.5,71.0,47.0,8.0,0.1,0.797,0.2,2.8,18.5,75.2,51.9,9.5,0